model,ens,exp,postprocess,table,grid,varn,period,mean
MIROC6,r17i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.32
MIROC6,r18i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.32
MIROC6,r19i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.27
MIROC6,r20i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.23
MIROC6,r21i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.28
MIROC6,r22i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.38
MIROC6,r23i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.30
MIROC6,r24i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.22
MIROC6,r25i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.34
MIROC6,r26i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.35
MIROC6,r27i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.46
MIROC6,r28i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.22
MIROC6,r29i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.30
MIROC6,r30i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.27
MIROC6,r31i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.20
MIROC6,r32i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.25
MIROC6,r33i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.30
MIROC6,r34i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.30
MIROC6,r35i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.27
MIROC6,r36i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.21
MIROC6,r37i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.36
MIROC6,r38i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.26
MIROC6,r39i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.25
MIROC6,r40i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.31
MIROC6,r41i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.15
MIROC6,r42i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.23
MIROC6,r43i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.33
MIROC6,r44i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.21
MIROC6,r45i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.35
MIROC6,r46i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.31
MIROC6,r47i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.37
MIROC6,r48i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.26
MIROC6,r49i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.20
MIROC6,r50i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.40
MIROC-ES2L,r1i1p1f2,ssp126,global_mean,Amon,gn,tas,2031-2040,1.39
MIROC-ES2L,r2i1p1f2,ssp126,global_mean,Amon,gn,tas,2031-2040,1.40
MIROC-ES2L,r3i1p1f2,ssp126,global_mean,Amon,gn,tas,2031-2040,1.45
MIROC-ES2L,r4i1p1f2,ssp126,global_mean,Amon,gn,tas,2031-2040,1.37
MIROC-ES2L,r5i1p1f2,ssp126,global_mean,Amon,gn,tas,2031-2040,1.36
MIROC-ES2L,r6i1p1f2,ssp126,global_mean,Amon,gn,tas,2031-2040,1.45
MIROC-ES2L,r7i1p1f2,ssp126,global_mean,Amon,gn,tas,2031-2040,1.39
MIROC-ES2L,r8i1p1f2,ssp126,global_mean,Amon,gn,tas,2031-2040,1.49
MIROC-ES2L,r9i1p1f2,ssp126,global_mean,Amon,gn,tas,2031-2040,1.54
MIROC-ES2L,r10i1p1f2,ssp126,global_mean,Amon,gn,tas,2031-2040,1.45
MPI-ESM1-2-HR,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.43
MPI-ESM1-2-HR,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.54
MPI-ESM1-2-LR,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.40
MPI-ESM1-2-LR,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.31
MPI-ESM1-2-LR,r3i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.41
MPI-ESM1-2-LR,r4i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.48
MPI-ESM1-2-LR,r5i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.38
MPI-ESM1-2-LR,r6i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.51
MPI-ESM1-2-LR,r7i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.48
MPI-ESM1-2-LR,r8i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.43
MPI-ESM1-2-LR,r9i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.41
MPI-ESM1-2-LR,r10i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.42
MRI-ESM2-0,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.66
NESM3,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.76
NESM3,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.65
NorESM2-LM,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.14
NorESM2-MM,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.07
TaiESM1,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2031-2040,1.83
UKESM1-0-LL,r1i1p1f2,ssp126,global_mean,Amon,gn,tas,2031-2040,1.98
UKESM1-0-LL,r2i1p1f2,ssp126,global_mean,Amon,gn,tas,2031-2040,1.90
UKESM1-0-LL,r3i1p1f2,ssp126,global_mean,Amon,gn,tas,2031-2040,1.98
UKESM1-0-LL,r4i1p1f2,ssp126,global_mean,Amon,gn,tas,2031-2040,1.86
UKESM1-0-LL,r8i1p1f2,ssp126,global_mean,Amon,gn,tas,2031-2040,2.15
UKESM1-0-LL,r9i1p1f2,ssp126,global_mean,Amon,gn,tas,2031-2040,2.12
UKESM1-0-LL,r10i1p1f2,ssp126,global_mean,Amon,gn,tas,2031-2040,2.05
UKESM1-0-LL,r11i1p1f2,ssp126,global_mean,Amon,gn,tas,2031-2040,2.09
UKESM1-0-LL,r12i1p1f2,ssp126,global_mean,Amon,gn,tas,2031-2040,2.13
UKESM1-0-LL,r16i1p1f2,ssp126,global_mean,Amon,gn,tas,2031-2040,1.96
UKESM1-0-LL,r17i1p1f2,ssp126,global_mean,Amon,gn,tas,2031-2040,1.90
UKESM1-0-LL,r18i1p1f2,ssp126,global_mean,Amon,gn,tas,2031-2040,1.95
UKESM1-0-LL,r19i1p1f2,ssp126,global_mean,Amon,gn,tas,2031-2040,1.83
ACCESS-CM2,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.15
ACCESS-CM2,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.10
ACCESS-CM2,r3i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.06
ACCESS-ESM1-5,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.73
ACCESS-ESM1-5,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.83
ACCESS-ESM1-5,r3i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.84
ACCESS-ESM1-5,r4i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.82
ACCESS-ESM1-5,r5i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.88
ACCESS-ESM1-5,r6i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.78
ACCESS-ESM1-5,r7i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.87
ACCESS-ESM1-5,r8i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.72
ACCESS-ESM1-5,r9i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.95
ACCESS-ESM1-5,r10i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.85
AWI-CM-1-1-MR,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.97
BCC-CSM2-MR,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.56
CAMS-CSM1-0,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.20
CAMS-CSM1-0,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.21
CESM2-WACCM,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.16
CESM2,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.08
CESM2,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.04
CESM2,r4i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.06
CESM2,r10i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.02
CESM2,r11i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.00
CIESM,r1i1p1f1,ssp126,global_mean,Amon,gr,tas,2041-2050,2.09
CMCC-CM2-SR5,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.27
CNRM-CM6-1-HR,r1i1p1f2,ssp126,global_mean,Amon,gr,tas,2041-2050,2.43
CNRM-CM6-1,r1i1p1f2,ssp126,global_mean,Amon,gr,tas,2041-2050,1.79
CNRM-CM6-1,r2i1p1f2,ssp126,global_mean,Amon,gr,tas,2041-2050,2.01
CNRM-CM6-1,r3i1p1f2,ssp126,global_mean,Amon,gr,tas,2041-2050,2.03
CNRM-CM6-1,r4i1p1f2,ssp126,global_mean,Amon,gr,tas,2041-2050,1.83
CNRM-CM6-1,r5i1p1f2,ssp126,global_mean,Amon,gr,tas,2041-2050,1.89
CNRM-CM6-1,r6i1p1f2,ssp126,global_mean,Amon,gr,tas,2041-2050,1.93
CNRM-ESM2-1,r1i1p1f2,ssp126,global_mean,Amon,gr,tas,2041-2050,1.53
CNRM-ESM2-1,r2i1p1f2,ssp126,global_mean,Amon,gr,tas,2041-2050,1.62
CNRM-ESM2-1,r3i1p1f2,ssp126,global_mean,Amon,gr,tas,2041-2050,1.79
CNRM-ESM2-1,r4i1p1f2,ssp126,global_mean,Amon,gr,tas,2041-2050,1.72
CNRM-ESM2-1,r5i1p1f2,ssp126,global_mean,Amon,gr,tas,2041-2050,1.70
CanESM5-CanOE,r1i1p2f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.67
CanESM5-CanOE,r2i1p2f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.74
CanESM5-CanOE,r3i1p2f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.79
CanESM5,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.62
CanESM5,r1i1p2f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.67
CanESM5,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.70
CanESM5,r2i1p2f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.74
CanESM5,r3i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.66
CanESM5,r3i1p2f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.79
CanESM5,r4i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.69
CanESM5,r4i1p2f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.71
CanESM5,r5i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.72
CanESM5,r5i1p2f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.78
CanESM5,r6i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.62
CanESM5,r6i1p2f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.74
CanESM5,r7i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.74
CanESM5,r7i1p2f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.79
CanESM5,r8i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.57
CanESM5,r8i1p2f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.71
CanESM5,r9i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.65
CanESM5,r9i1p2f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.79
CanESM5,r10i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.63
CanESM5,r10i1p2f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.83
CanESM5,r11i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.74
CanESM5,r11i1p2f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.61
CanESM5,r12i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.69
CanESM5,r12i1p2f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.65
CanESM5,r13i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.77
CanESM5,r13i1p2f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.68
CanESM5,r14i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.73
CanESM5,r14i1p2f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.86
CanESM5,r15i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.73
CanESM5,r15i1p2f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.66
CanESM5,r16i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.73
CanESM5,r16i1p2f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.76
CanESM5,r17i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.66
CanESM5,r17i1p2f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.79
CanESM5,r18i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.79
CanESM5,r18i1p2f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.73
CanESM5,r19i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.78
CanESM5,r19i1p2f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.69
CanESM5,r20i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.72
CanESM5,r20i1p2f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.80
CanESM5,r21i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.76
CanESM5,r21i1p2f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.72
CanESM5,r22i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.74
CanESM5,r22i1p2f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.63
CanESM5,r23i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.77
CanESM5,r23i1p2f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.83
CanESM5,r24i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.62
CanESM5,r24i1p2f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.80
CanESM5,r25i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.70
CanESM5,r25i1p2f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.83
EC-Earth3-Veg-LR,r1i1p1f1,ssp126,global_mean,Amon,gr,tas,2041-2050,1.85
EC-Earth3-Veg-LR,r2i1p1f1,ssp126,global_mean,Amon,gr,tas,2041-2050,2.04
EC-Earth3-Veg-LR,r3i1p1f1,ssp126,global_mean,Amon,gr,tas,2041-2050,2.22
EC-Earth3-Veg,r1i1p1f1,ssp126,global_mean,Amon,gr,tas,2041-2050,2.14
EC-Earth3-Veg,r2i1p1f1,ssp126,global_mean,Amon,gr,tas,2041-2050,2.06
EC-Earth3-Veg,r3i1p1f1,ssp126,global_mean,Amon,gr,tas,2041-2050,2.00
EC-Earth3-Veg,r4i1p1f1,ssp126,global_mean,Amon,gr,tas,2041-2050,2.08
EC-Earth3-Veg,r6i1p1f1,ssp126,global_mean,Amon,gr,tas,2041-2050,2.07
EC-Earth3-Veg,r12i1p1f1,ssp126,global_mean,Amon,gr,tas,2041-2050,2.29
EC-Earth3-Veg,r14i1p1f1,ssp126,global_mean,Amon,gr,tas,2041-2050,2.21
EC-Earth3,r1i1p1f1,ssp126,global_mean,Amon,gr,tas,2041-2050,2.09
EC-Earth3,r4i1p1f1,ssp126,global_mean,Amon,gr,tas,2041-2050,2.05
EC-Earth3,r6i1p1f1,ssp126,global_mean,Amon,gr,tas,2041-2050,2.10
EC-Earth3,r9i1p1f1,ssp126,global_mean,Amon,gr,tas,2041-2050,1.77
EC-Earth3,r11i1p1f1,ssp126,global_mean,Amon,gr,tas,2041-2050,2.03
EC-Earth3,r13i1p1f1,ssp126,global_mean,Amon,gr,tas,2041-2050,2.29
EC-Earth3,r15i1p1f1,ssp126,global_mean,Amon,gr,tas,2041-2050,2.11
FGOALS-f3-L,r1i1p1f1,ssp126,global_mean,Amon,gr,tas,2041-2050,1.93
FGOALS-g3,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.43
FGOALS-g3,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.39
FGOALS-g3,r3i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.51
FGOALS-g3,r4i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.57
FIO-ESM-2-0,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.20
FIO-ESM-2-0,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.13
FIO-ESM-2-0,r3i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.05
GFDL-ESM4,r1i1p1f1,ssp126,global_mean,Amon,gr1,tas,2041-2050,1.39
GISS-E2-1-G,r1i1p1f2,ssp126,global_mean,Amon,gn,tas,2041-2050,2.27
GISS-E2-1-G,r1i1p3f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.85
GISS-E2-1-G,r1i1p5f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.95
GISS-E2-1-G,r2i1p3f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.81
GISS-E2-1-G,r3i1p3f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.80
GISS-E2-1-G,r4i1p3f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.77
GISS-E2-1-G,r5i1p3f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.75
HadGEM3-GC31-LL,r1i1p1f3,ssp126,global_mean,Amon,gn,tas,2041-2050,2.15
HadGEM3-GC31-MM,r1i1p1f3,ssp126,global_mean,Amon,gn,tas,2041-2050,2.19
IITM-ESM,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.54
INM-CM4-8,r1i1p1f1,ssp126,global_mean,Amon,gr1,tas,2041-2050,1.47
INM-CM5-0,r1i1p1f1,ssp126,global_mean,Amon,gr1,tas,2041-2050,1.56
IPSL-CM6A-LR,r1i1p1f1,ssp126,global_mean,Amon,gr,tas,2041-2050,2.19
IPSL-CM6A-LR,r2i1p1f1,ssp126,global_mean,Amon,gr,tas,2041-2050,2.19
IPSL-CM6A-LR,r3i1p1f1,ssp126,global_mean,Amon,gr,tas,2041-2050,2.16
IPSL-CM6A-LR,r4i1p1f1,ssp126,global_mean,Amon,gr,tas,2041-2050,2.17
IPSL-CM6A-LR,r6i1p1f1,ssp126,global_mean,Amon,gr,tas,2041-2050,2.17
IPSL-CM6A-LR,r14i1p1f1,ssp126,global_mean,Amon,gr,tas,2041-2050,2.22
KACE-1-0-G,r1i1p1f1,ssp126,global_mean,Amon,gr,tas,2041-2050,2.63
KACE-1-0-G,r2i1p1f1,ssp126,global_mean,Amon,gr,tas,2041-2050,2.70
KACE-1-0-G,r3i1p1f1,ssp126,global_mean,Amon,gr,tas,2041-2050,2.59
KIOST-ESM,r1i1p1f1,ssp126,global_mean,Amon,gr1,tas,2041-2050,1.88
MCM-UA-1-0,r1i1p1f2,ssp126,global_mean,Amon,gn,tas,2041-2050,1.92
MIROC6,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.38
MIROC6,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.39
MIROC6,r3i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.38
MIROC6,r4i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.46
MIROC6,r5i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.33
MIROC6,r6i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.48
MIROC6,r7i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.38
MIROC6,r8i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.38
MIROC6,r9i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.39
MIROC6,r10i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.33
MIROC6,r11i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.43
MIROC6,r12i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.35
MIROC6,r13i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.40
MIROC6,r14i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.26
MIROC6,r15i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.39
MIROC6,r16i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.53
MIROC6,r17i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.35
MIROC6,r18i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.45
MIROC6,r19i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.44
MIROC6,r20i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.30
MIROC6,r21i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.48
MIROC6,r22i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.43
MIROC6,r23i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.35
MIROC6,r24i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.44
MIROC6,r25i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.42
MIROC6,r26i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.49
MIROC6,r27i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.43
MIROC6,r28i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.28
MIROC6,r29i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.42
MIROC6,r30i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.39
MIROC6,r31i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.35
MIROC6,r32i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.46
MIROC6,r33i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.41
MIROC6,r34i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.40
MIROC6,r35i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.47
MIROC6,r36i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.46
MIROC6,r37i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.44
MIROC6,r38i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.38
MIROC6,r39i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.35
MIROC6,r40i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.54
MIROC6,r41i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.35
MIROC6,r42i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.40
MIROC6,r43i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.43
MIROC6,r44i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.29
MIROC6,r45i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.38
MIROC6,r46i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.32
MIROC6,r47i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.51
MIROC6,r48i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.40
MIROC6,r49i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.44
MIROC6,r50i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.48
MIROC-ES2L,r1i1p1f2,ssp126,global_mean,Amon,gn,tas,2041-2050,1.60
MIROC-ES2L,r2i1p1f2,ssp126,global_mean,Amon,gn,tas,2041-2050,1.52
MIROC-ES2L,r3i1p1f2,ssp126,global_mean,Amon,gn,tas,2041-2050,1.59
MIROC-ES2L,r4i1p1f2,ssp126,global_mean,Amon,gn,tas,2041-2050,1.56
MIROC-ES2L,r5i1p1f2,ssp126,global_mean,Amon,gn,tas,2041-2050,1.52
MIROC-ES2L,r6i1p1f2,ssp126,global_mean,Amon,gn,tas,2041-2050,1.57
MIROC-ES2L,r7i1p1f2,ssp126,global_mean,Amon,gn,tas,2041-2050,1.61
MIROC-ES2L,r8i1p1f2,ssp126,global_mean,Amon,gn,tas,2041-2050,1.61
MIROC-ES2L,r9i1p1f2,ssp126,global_mean,Amon,gn,tas,2041-2050,1.61
MIROC-ES2L,r10i1p1f2,ssp126,global_mean,Amon,gn,tas,2041-2050,1.58
MPI-ESM1-2-HR,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.56
MPI-ESM1-2-HR,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.58
MPI-ESM1-2-LR,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.59
MPI-ESM1-2-LR,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.48
MPI-ESM1-2-LR,r3i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.50
MPI-ESM1-2-LR,r4i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.52
MPI-ESM1-2-LR,r5i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.53
MPI-ESM1-2-LR,r6i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.58
MPI-ESM1-2-LR,r7i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.52
MPI-ESM1-2-LR,r8i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.50
MPI-ESM1-2-LR,r9i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.50
MPI-ESM1-2-LR,r10i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.56
MRI-ESM2-0,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.71
NESM3,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.97
NESM3,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.78
NorESM2-LM,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.16
NorESM2-MM,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,1.35
TaiESM1,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2041-2050,2.22
